Ano;Mes;Fonte;Indicador;Unidade_Federacao;Valor;Arquivo_Origem
2023;5.0;Obitos;Óbitos;12 Acre;199,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;13 Amazonas;659,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;14 Roraima;118,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;15 Pará;1194,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;16 Amapá;157,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;17 Tocantins;380,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;21 Maranhão;1242,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;22 Piauí;663,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;23 Ceará;2094,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;24 Rio Grande do Norte;600,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;25 Paraíba;940,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;26 Pernambuco;2333,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;27 Alagoas;640,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;28 Sergipe;457,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;29 Bahia;2869,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;31 Minas Gerais;5881,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;32 Espírito Santo;933,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;33 Rio de Janeiro;4577,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;35 São Paulo;11361,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;41 Paraná;3353,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;42 Santa Catarina;2089,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;43 Rio Grande do Sul;3584,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;50 Mato Grosso do Sul;706,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;51 Mato Grosso;635,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;52 Goiás;1375,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;5.0;Obitos;Óbitos;53 Distrito Federal;547,0;sih_cnv_qiuf203919187_34_144_173.csv
2023;7.0;Obitos;Óbitos;11 Rondônia;329,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;12 Acre;178,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;13 Amazonas;757,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;14 Roraima;97,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;15 Pará;1215,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;16 Amapá;114,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;17 Tocantins;269,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;21 Maranhão;1228,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;22 Piauí;741,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;23 Ceará;1922,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;24 Rio Grande do Norte;653,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;25 Paraíba;993,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;26 Pernambuco;2511,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;27 Alagoas;761,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;28 Sergipe;504,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;29 Bahia;3277,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;31 Minas Gerais;6082,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;32 Espírito Santo;996,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;33 Rio de Janeiro;4948,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;35 São Paulo;12447,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;41 Paraná;3455,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;42 Santa Catarina;2088,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;43 Rio Grande do Sul;3963,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;50 Mato Grosso do Sul;702,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;51 Mato Grosso;582,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;52 Goiás;1365,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;7.0;Obitos;Óbitos;53 Distrito Federal;613,0;sih_cnv_qiuf204021187_34_144_173.csv
2023;6.0;Obitos;Óbitos;11 Rondônia;325,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;12 Acre;181,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;13 Amazonas;706,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;14 Roraima;78,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;15 Pará;1190,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;16 Amapá;125,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;17 Tocantins;259,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;21 Maranhão;1176,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;22 Piauí;653,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;23 Ceará;1902,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;24 Rio Grande do Norte;646,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;25 Paraíba;774,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;26 Pernambuco;2211,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;27 Alagoas;626,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;28 Sergipe;467,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;29 Bahia;2968,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;31 Minas Gerais;5891,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;32 Espírito Santo;1010,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;33 Rio de Janeiro;4962,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;35 São Paulo;12420,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;41 Paraná;3316,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;42 Santa Catarina;2143,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;43 Rio Grande do Sul;3702,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;50 Mato Grosso do Sul;695,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;51 Mato Grosso;628,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;52 Goiás;1171,0;sih_cnv_qiuf204028187_34_144_173.csv
2023;6.0;Obitos;Óbitos;53 Distrito Federal;629,0;sih_cnv_qiuf204028187_34_144_173.csv
2024;12.0;Obitos;Óbitos;11 Rondônia;306,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;12 Acre;123,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;13 Amazonas;413,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;14 Roraima;60,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;15 Pará;1227,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;16 Amapá;109,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;17 Tocantins;268,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;21 Maranhão;1230,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;22 Piauí;655,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;23 Ceará;1930,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;24 Rio Grande do Norte;645,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;25 Paraíba;1041,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;26 Pernambuco;2341,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;27 Alagoas;643,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;28 Sergipe;470,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;29 Bahia;2702,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;31 Minas Gerais;5723,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;32 Espírito Santo;1002,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;33 Rio de Janeiro;4391,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;35 São Paulo;11627,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;41 Paraná;3055,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;42 Santa Catarina;2041,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;43 Rio Grande do Sul;3423,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;50 Mato Grosso do Sul;661,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;51 Mato Grosso;617,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;52 Goiás;1332,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;12.0;Obitos;Óbitos;53 Distrito Federal;525,0;sih_cnv_qiuf203259187_34_144_173.csv
2024;11.0;Obitos;Óbitos;11 Rondônia;301,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;12 Acre;151,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;13 Amazonas;503,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;14 Roraima;80,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;15 Pará;1255,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;16 Amapá;112,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;17 Tocantins;279,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;21 Maranhão;1150,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;22 Piauí;624,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;23 Ceará;1746,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;24 Rio Grande do Norte;705,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;25 Paraíba;917,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;26 Pernambuco;2108,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;27 Alagoas;564,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;28 Sergipe;471,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;29 Bahia;3038,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;31 Minas Gerais;5606,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;32 Espírito Santo;964,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;33 Rio de Janeiro;4516,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;35 São Paulo;11445,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;41 Paraná;3385,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;42 Santa Catarina;1876,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;43 Rio Grande do Sul;3708,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;50 Mato Grosso do Sul;726,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;51 Mato Grosso;607,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;52 Goiás;1181,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;11.0;Obitos;Óbitos;53 Distrito Federal;554,0;sih_cnv_qiuf203340187_34_144_173.csv
2024;10.0;Obitos;Óbitos;11 Rondônia;313,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;12 Acre;159,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;13 Amazonas;585,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;14 Roraima;108,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;15 Pará;1264,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;16 Amapá;120,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;17 Tocantins;289,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;21 Maranhão;1243,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;22 Piauí;653,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;23 Ceará;2045,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;24 Rio Grande do Norte;664,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;25 Paraíba;1084,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;26 Pernambuco;2445,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;27 Alagoas;694,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;28 Sergipe;596,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;29 Bahia;3008,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;31 Minas Gerais;5986,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;32 Espírito Santo;1080,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;33 Rio de Janeiro;4668,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;35 São Paulo;12115,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;41 Paraná;3733,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;42 Santa Catarina;2307,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;43 Rio Grande do Sul;4105,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;50 Mato Grosso do Sul;858,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;51 Mato Grosso;691,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;52 Goiás;1320,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;10.0;Obitos;Óbitos;53 Distrito Federal;571,0;sih_cnv_qiuf203348187_34_144_173.csv
2024;9.0;Obitos;Óbitos;11 Rondônia;312,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;12 Acre;149,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;13 Amazonas;694,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;14 Roraima;94,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;15 Pará;1159,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;16 Amapá;103,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;17 Tocantins;299,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;21 Maranhão;1186,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;22 Piauí;679,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;23 Ceará;2113,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;24 Rio Grande do Norte;670,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;25 Paraíba;1023,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;26 Pernambuco;2357,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;27 Alagoas;627,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;28 Sergipe;434,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;29 Bahia;2990,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;31 Minas Gerais;6060,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;32 Espírito Santo;1014,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;33 Rio de Janeiro;4731,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;35 São Paulo;12478,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;41 Paraná;3820,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;42 Santa Catarina;2251,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;43 Rio Grande do Sul;3790,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;50 Mato Grosso do Sul;837,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;51 Mato Grosso;688,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;52 Goiás;1377,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;9.0;Obitos;Óbitos;53 Distrito Federal;574,0;sih_cnv_qiuf203356187_34_144_173.csv
2024;8.0;Obitos;Óbitos;11 Rondônia;334,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;12 Acre;147,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;13 Amazonas;581,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;14 Roraima;106,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;15 Pará;1242,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;16 Amapá;105,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;17 Tocantins;297,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;21 Maranhão;1119,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;22 Piauí;678,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;23 Ceará;2066,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;24 Rio Grande do Norte;637,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;25 Paraíba;1064,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;26 Pernambuco;2534,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;27 Alagoas;660,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;28 Sergipe;445,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;29 Bahia;3244,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;31 Minas Gerais;6313,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;32 Espírito Santo;983,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;33 Rio de Janeiro;4980,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;35 São Paulo;13070,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;41 Paraná;3990,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;42 Santa Catarina;2379,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;43 Rio Grande do Sul;4225,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;50 Mato Grosso do Sul;820,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;51 Mato Grosso;799,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;52 Goiás;1385,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;8.0;Obitos;Óbitos;53 Distrito Federal;630,0;sih_cnv_qiuf203422187_34_144_173.csv
2024;7.0;Obitos;Óbitos;11 Rondônia;388,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;12 Acre;183,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;13 Amazonas;586,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;14 Roraima;114,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;15 Pará;1330,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;16 Amapá;141,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;17 Tocantins;294,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;21 Maranhão;1230,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;22 Piauí;712,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;23 Ceará;1991,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;24 Rio Grande do Norte;756,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;25 Paraíba;1080,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;26 Pernambuco;2365,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;27 Alagoas;668,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;28 Sergipe;465,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;29 Bahia;3336,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;31 Minas Gerais;6371,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;32 Espírito Santo;1059,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;33 Rio de Janeiro;4947,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;35 São Paulo;13426,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;41 Paraná;3779,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;42 Santa Catarina;2460,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;43 Rio Grande do Sul;4283,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;50 Mato Grosso do Sul;805,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;51 Mato Grosso;746,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;52 Goiás;1454,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;7.0;Obitos;Óbitos;53 Distrito Federal;615,0;sih_cnv_qiuf203430187_34_144_173.csv
2024;6.0;Obitos;Óbitos;11 Rondônia;371,0;sih_cnv_qiuf203439187_34_144_173.csv
2024;6.0;Obitos;Óbitos;12 Acre;137,0;sih_cnv_qiuf203439187_34_144_173.csv
2024;6.0;Obitos;Óbitos;13 Amazonas;654,0;sih_cnv_qiuf203439187_34_144_173.csv
2024;6.0;Obitos;Óbitos;14 Roraima;102,0;sih_cnv_qiuf203439187_34_144_173.csv
2024;6.0;Obitos;Óbitos;15 Pará;1246,0;sih_cnv_qiuf203439187_34_144_173.csv
2024;6.0;Obitos;Óbitos;16 Amapá;120,0;sih_cnv_qiuf203439187_34_144_173.csv
2024;6.0;Obitos;Óbitos;17 Tocantins;288,0;sih_cnv_qiuf203439187_34_144_173.csv
2024;6.0;Obitos;Óbitos;21 Maranhão;1205,0;sih_cnv_qiuf203439187_34_144_173.csv
2024;6.0;Obitos;Óbitos;22 Piauí;686,0;sih_cnv_qiuf203439187_34_144_173.csv
2024;6.0;Obitos;Óbitos;23 Ceará;2077,0;sih_cnv_qiuf203439187_34_144_173.csv
